"city, state_name",lat,lng,population,density
"Winchester, Illinois",39.6298,-90.4560,1467,501
"Crystal Lakes, Ohio",39.8861,-84.0242,1467,1176
"Colwich, Kansas",37.7818,-97.5362,1467,424
"Montello, Wisconsin",43.7939,-89.3332,1466,288
"Olivet, New Jersey",39.5402,-75.1727,1466,227
"Buchanan Dam, Texas",30.7807,-98.4393,1466,73
"Plandome, New York",40.8069,-73.6996,1466,1144
"Catawissa, Pennsylvania",40.9531,-76.4604,1466,1102
"Canyon Day, Arizona",33.7826,-110.0328,1466,112
"Big Bend, Wisconsin",42.9023,-88.2122,1465,173
"Brooklyn, Wisconsin",42.8524,-89.3723,1465,506
"Somerville, Texas",30.3460,-96.5311,1465,190
"Bear Creek, Alaska",60.2071,-149.3524,1465,14
"Inverness, Colorado",39.5787,-104.8624,1465,379
"Ladera, California",37.3996,-122.1990,1465,1240
"Stamps, Arkansas",33.3567,-93.4956,1465,185
"Jackson Center, Ohio",40.4385,-84.0413,1465,328
"North Lewisburg, Ohio",40.2205,-83.5581,1465,520
"Rapid City, Michigan",44.8366,-85.2871,1465,104
"New Haven, West Virginia",38.9876,-81.9655,1464,513
"Colfax, Louisiana",31.5208,-92.7001,1464,379
"Hartington, Nebraska",42.6205,-97.2672,1464,564
"Tipton, Pennsylvania",40.6359,-78.3001,1464,310
"Mount Pulaski, Illinois",40.0102,-89.2839,1464,498
"Leland Grove, Illinois",39.7787,-89.6839,1464,891
"Robins AFB, Georgia",32.6093,-83.5846,1464,205
"Marble Hill, Missouri",37.3032,-89.9808,1464,341
"Fosston, Minnesota",47.5855,-95.7579,1464,276
"Burkesville, Kentucky",36.7906,-85.3674,1464,219
"Smith Valley, Nevada",38.7845,-119.3444,1463,4
"Ardmore, Alabama",34.9847,-86.8373,1463,276
"Malvern, Alabama",31.1428,-85.5210,1463,40
"Cambria, Illinois",37.7799,-89.1190,1463,415
"Aberdeen, Indiana",41.4418,-87.1166,1463,449
"Clermont, Indiana",39.8167,-86.3207,1463,845
"Akron, Iowa",42.8268,-96.5571,1463,456
"Garrison, North Dakota",47.6533,-101.4222,1462,411
"Castleton-on-Hudson, New York",42.5332,-73.7493,1462,790
"Pine Bush, New York",41.6094,-74.2966,1462,268
"Palomas, Puerto Rico",18.2353,-66.2534,1462,652
"Fort Ashby, West Virginia",39.4973,-78.7646,1461,170
"Versailles, Pennsylvania",40.3177,-79.8309,1461,1161
"Blue Ridge, Georgia",34.8666,-84.3218,1461,210
"Culver, Indiana",41.2159,-86.4236,1461,538
"Center Hill, Florida",28.6335,-81.9986,1460,92
"Gorham, New Hampshire",44.3922,-71.1851,1460,671
"Livonia, New York",42.8219,-77.6688,1460,556
"Chappaqua, New York",41.1601,-73.7672,1459,1232
"Brodheadsville, Pennsylvania",40.9267,-75.4017,1459,131
"Head of the Harbor, New York",40.8981,-73.1624,1458,200
"West Milton, Pennsylvania",41.0183,-76.8767,1458,678
"Ballplay, Alabama",34.0179,-85.7853,1458,23
"Perryville, Arkansas",35.0120,-92.8030,1458,131
"Slater, Iowa",41.8807,-93.6912,1458,293
"Fort Recovery, Ohio",40.4112,-84.7761,1458,480
"El Mangó, Puerto Rico",18.2345,-65.8751,1458,1118
"Wilderness Rim, Washington",47.4463,-121.7691,1457,903
"Burns, Tennessee",36.0507,-87.2983,1456,165
"South Coatesville, Pennsylvania",39.9690,-75.8135,1456,323
"Newton, Alabama",31.3423,-85.5893,1456,39
"Cypress Quarters, Florida",27.2479,-80.8115,1455,210
"Banner Hill, Tennessee",36.1222,-82.4203,1455,402
"Northville, New York",40.9723,-72.6180,1455,75
"Somerset, Ohio",39.8064,-82.2995,1455,482
"Blades, Delaware",38.6353,-75.6022,1454,1010
"Cleveland, Wisconsin",43.9177,-87.7469,1454,284
"Pine Prairie, Louisiana",30.7818,-92.4223,1454,348
"Crump, Tennessee",35.2315,-88.3381,1454,44
"Colmar Manor, Maryland",38.9302,-76.9437,1454,1310
"Gower, Missouri",39.6129,-94.5947,1454,566
"Towanda, Kansas",37.7954,-96.9963,1454,613
"Whitmire, South Carolina",34.5040,-81.6144,1454,453
"Lexington, Mississippi",33.1163,-90.0498,1453,232
"Bangor, Wisconsin",43.8938,-90.9935,1452,333
"Bryson City, North Carolina",35.4262,-83.4474,1452,256
"Sugar City, Idaho",43.8762,-111.7510,1452,282
"Bremen, Ohio",39.7059,-82.4296,1452,650
"Roaming Shores, Ohio",41.6366,-80.8249,1452,267
"Adams Center, New York",43.8616,-76.0001,1451,115
"Biola, California",36.8006,-120.0199,1451,1055
"Forest Lake, Illinois",42.2103,-88.0532,1451,1593
"Burton, Ohio",41.4708,-81.1456,1451,534
"Dixon, Missouri",37.9953,-92.0956,1450,536
"Garrett, Washington",46.0630,-118.3885,1449,333
"Fox Lake, Wisconsin",43.5618,-88.9130,1449,356
"Lake Medina Shores, Texas",29.6383,-98.9869,1449,180
"Kimball, Tennessee",35.0469,-85.6740,1449,105
"Passapatanzy, Virginia",38.2942,-77.3266,1449,274
"Paul, Idaho",42.6052,-113.7846,1449,849
"Woodbury Center, Connecticut",41.5445,-73.2047,1449,287
"Dassel, Minnesota",45.0830,-94.3150,1449,339
"Rancho Alegre, Texas",27.7392,-98.1027,1448,437
"Rural Retreat, Virginia",36.9010,-81.2765,1448,245
"Dunlap, Illinois",40.8482,-89.6716,1448,246
"Woodward, Iowa",41.8527,-93.9208,1448,153
"Leoti, Kansas",38.4834,-101.3579,1448,424
"Ackerman, Mississippi",33.3110,-89.1711,1448,248
"City View, South Carolina",34.8620,-82.4249,1448,1152
"St. Peter, Wisconsin",43.8377,-88.3465,1447,153
"West Liberty, West Virginia",40.1647,-80.5972,1447,511
"Westlake, Florida",26.7549,-80.2984,1447,87
"Russellton, Pennsylvania",40.6082,-79.8401,1447,388
"Nellysford, Virginia",37.9130,-78.8828,1447,58
"Schall Circle, Florida",26.7154,-80.1143,1446,1792
"Irwindale, California",34.1121,-117.9636,1446,63
"Omao, Hawaii",21.9236,-159.4814,1445,440
"Walford, Iowa",41.8796,-91.8308,1445,567
"Ash Grove, Missouri",37.3177,-93.5810,1444,457
"Benítez, Puerto Rico",18.2725,-65.8788,1444,1535
"Grapeland, Texas",31.4948,-95.4765,1443,216
"Muniz, Texas",26.2578,-98.0897,1443,525
"Pioneer, California",38.4354,-120.5848,1443,129
"Ortonville, Michigan",42.8511,-83.4427,1443,577
"Awendaw, South Carolina",32.9823,-79.6461,1443,58
"Edgar, Wisconsin",44.9229,-89.9626,1442,308
"Chualar, California",36.5711,-121.5103,1442,889
"Arlington, Ohio",40.8939,-83.6529,1442,692
"Woodbranch, Texas",30.1813,-95.1836,1441,277
"Lawtell, Louisiana",30.5126,-92.1832,1441,134
"Norfolk, New York",44.7922,-74.9866,1441,205
"Fayette, Iowa",42.8415,-91.8036,1441,376
"Girardville, Pennsylvania",40.7922,-76.2830,1440,1074
"Dover, Arkansas",35.3910,-93.1143,1440,196
"Vienna, Illinois",37.4143,-88.8871,1440,196
"Alamosa East, Colorado",37.4767,-105.8397,1439,171
"Lake Catherine, Illinois",42.4870,-88.1272,1439,611
"Cut and Shoot, Texas",30.3404,-95.3540,1438,204
"Encantada-Ranchito-El Calaboz, Texas",26.0333,-97.6331,1438,192
"Rotan, Texas",32.8540,-100.4655,1438,274
"Grand Isle, Louisiana",29.2134,-90.0306,1438,86
"Laflin, Pennsylvania",41.2896,-75.7942,1438,411
"The Hideout, Pennsylvania",41.4398,-75.3478,1438,90
"Saxonburg, Pennsylvania",40.7510,-79.8150,1438,612
"Robinhood, Mississippi",32.2045,-89.9671,1438,109
"Midtown, Tennessee",35.8813,-84.5716,1437,123
"Huntington Bay, New York",40.9014,-73.4163,1437,555
"Startex, South Carolina",34.9309,-82.0941,1437,365
"Hurley, Wisconsin",46.4462,-90.1982,1436,170
"Gretna, Florida",30.5901,-84.6861,1436,73
"Ivanhoe, Texas",30.6799,-94.4154,1436,174
"Queen City, Texas",33.1507,-94.1524,1436,156
"State Center, Iowa",42.0149,-93.1652,1436,562
"Fayette, Mississippi",31.7123,-91.0620,1436,471
"Terre Hill, Pennsylvania",40.1592,-76.0507,1435,1218
"Virginia, Illinois",39.9525,-90.2107,1435,464
"Sutton, Nebraska",40.6072,-97.8589,1434,318
"Roxana, Illinois",38.8318,-90.0466,1434,77
"Kearney Park, Mississippi",32.5897,-90.3158,1434,206
"Iota, Louisiana",30.3260,-92.4956,1433,435
"Raubsville, Pennsylvania",40.6295,-75.2024,1433,347
"Corning, Iowa",40.9929,-94.7395,1433,348
"Oakdale, Pennsylvania",40.4001,-80.1872,1432,1178
"West Conshohocken, Pennsylvania",40.0702,-75.3189,1432,654
"Bradford, Rhode Island",41.3944,-71.7542,1432,304
"Fayetteville, Alabama",33.1643,-86.4411,1432,31
"Darmstadt, Indiana",38.0938,-87.5793,1432,122
"Carbonville, Utah",39.6272,-110.8337,1432,100
"Tarkio, Missouri",40.4430,-95.3835,1432,398
"Fort Benton, Montana",47.8291,-110.6557,1432,241
"Capitan, New Mexico",33.5392,-105.5983,1431,169
"Flatonia, Texas",29.6886,-97.1060,1431,341
"Weissport East, Pennsylvania",40.8369,-75.6863,1431,262
"Forest, Ohio",40.8051,-83.5116,1431,382
"Mancos, Colorado",37.3466,-108.2939,1430,860
"Jericho, Vermont",44.5049,-72.9879,1430,396
"Bass Lake, Indiana",41.2304,-86.5845,1430,60
"Lukachukai, Arizona",36.4112,-109.2267,1430,25
"Redland, Texas",31.4033,-94.7182,1429,133
"Fennville, Michigan",42.5947,-86.1051,1429,505
"Winlock, Washington",46.4907,-122.9342,1428,426
"La Vernia, Texas",29.3542,-98.1220,1428,230
"Curtice, Ohio",41.6160,-83.3744,1428,149
"Redby, Minnesota",47.8717,-94.9184,1428,102
"Tylertown, Mississippi",31.1173,-90.1444,1428,168
"Chatham, Virginia",36.8185,-79.3967,1427,271
"Thompson Falls, Montana",47.5993,-115.3425,1427,345
"Navesink, New Jersey",40.4021,-74.0387,1426,622
"Mountain Village, Colorado",37.9324,-107.8577,1426,166
"Limestone, Maine",46.9112,-67.8308,1426,207
"Sundown, Texas",33.4575,-102.4908,1425,361
"West Baraboo, Wisconsin",43.4815,-89.7718,1424,440
"Cadott, Wisconsin",44.9502,-91.1532,1424,161
"Langhorne Manor, Pennsylvania",40.1658,-74.9174,1424,919
"Penn Valley, California",39.1954,-121.1942,1424,259
"Westport, Indiana",39.1767,-85.5747,1424,477
"Centreville, Mississippi",31.0870,-91.0654,1424,237
"Benld, Illinois",39.0930,-89.8023,1422,517
"Manning, Iowa",41.9092,-95.0642,1422,220
"Greenwich, Ohio",41.0318,-82.5198,1422,361
"Stanton, Michigan",43.2928,-85.0788,1422,255
"Darrington, Washington",48.2546,-121.6031,1421,317
"Hackberry, Louisiana",29.9717,-93.3947,1421,19
"New Beaver, Pennsylvania",40.8773,-80.3702,1421,37
"Bokeelia, Florida",26.6800,-82.1409,1420,61
"Moody, Texas",31.3086,-97.3596,1420,570
"Celina, Tennessee",36.5469,-85.5043,1420,297
"Queens Gate, Pennsylvania",39.9406,-76.6874,1420,950
"Morris, Oklahoma",35.6152,-95.8624,1420,497
"Pemberville, Ohio",41.4096,-83.4588,1420,458
"Arma, Kansas",37.5430,-94.7024,1420,483
"Walls, Mississippi",34.9257,-90.1604,1420,46
"Black Earth, Wisconsin",43.1341,-89.7470,1419,648
"Astor, Florida",29.1635,-81.5349,1418,234
"Logan, Iowa",41.6453,-95.7917,1418,545
"Robie Creek, Idaho",43.6680,-116.0209,1418,18
"Red Lake Falls, Minnesota",47.8837,-96.2727,1418,260
"Pueblito del Río, Puerto Rico",18.2280,-65.8615,1418,2119
"Bonduel, Wisconsin",44.7383,-88.4475,1417,242
"Rock Hill, New York",41.6153,-74.5821,1417,155
"Middleburgh, New York",42.5980,-74.3298,1417,438
"Pine Mountain, Georgia",32.8522,-84.8522,1417,179
"Biltmore Forest, North Carolina",35.5348,-82.5403,1416,187
"Greene, New York",42.3297,-75.7694,1416,512
"Mayo, South Carolina",35.0857,-81.8535,1416,179
"Monarch Mill, South Carolina",34.7161,-81.5848,1416,97
"Rockaway Beach, Oregon",45.6186,-123.9398,1416,341
"South Uniontown, Pennsylvania",39.8939,-79.7465,1415,1201
"Helena, Oklahoma",36.5466,-98.2714,1415,1482
"Chesterfield, South Carolina",34.7330,-80.0780,1415,133
"Felton, Delaware",39.0127,-75.5764,1414,692
"Chesapeake, West Virginia",38.2233,-81.5363,1414,1134
"Redstone Arsenal, Alabama",34.6843,-86.6470,1414,70
"Hico, Texas",31.9859,-98.0291,1413,299
"Pilot Mountain, North Carolina",36.3854,-80.4735,1413,267
"Big Sandy, Texas",32.5860,-95.1127,1412,334
"Montezuma, Iowa",41.5833,-92.5274,1412,219
"Freeport, Maine",43.8571,-70.1026,1412,317
"Sweet Springs, Missouri",38.9649,-93.4152,1412,327
"Cleary, Mississippi",32.1635,-90.1820,1412,110
"Chisholm, Maine",44.4916,-70.1923,1411,249
"Coloma, Michigan",42.1864,-86.3083,1411,613
"Raleigh, Mississippi",32.0322,-89.5247,1411,106
"Alloway, New Jersey",39.5621,-75.3509,1410,79
"Woodsboro, Texas",28.2379,-97.3255,1410,719
"Toast, North Carolina",36.4966,-80.6346,1410,359
"Cedarville, Arkansas",35.5830,-94.3615,1410,61
"Dillsboro, Indiana",39.0185,-85.0531,1410,408
"Earlham, Iowa",41.4945,-94.1222,1410,562
"Hill City, Kansas",39.3671,-99.8461,1410,542
"Atglen, Pennsylvania",39.9473,-75.9754,1409,622
"New Paris, Indiana",41.5005,-85.8248,1409,408
"Guthrie, Kentucky",36.6502,-87.1741,1409,277
"Claremont, North Carolina",35.7101,-81.1533,1408,182
"Indian Hills, Colorado",39.6294,-105.2509,1408,100
"Cornell, Wisconsin",45.1632,-91.1497,1407,143
"Worthington, Indiana",39.1184,-86.9798,1407,703
"Justice, Oklahoma",36.2909,-95.5635,1407,61
"Benavides, Texas",27.5969,-98.4137,1406,306
"Hubbard, Texas",31.8470,-96.8003,1406,277
"Balfour, North Carolina",35.3494,-82.4824,1406,334
"Millbrook, New York",41.7842,-73.6937,1406,291
"Glade Spring, Virginia",36.7899,-81.7726,1406,446
"Talahi Island, Georgia",32.0331,-80.9760,1406,421
"Bagley, Minnesota",47.5239,-95.4041,1406,273
"Centreville, Michigan",41.9213,-85.5259,1406,366
"Silver Lake, Kansas",39.0993,-95.8564,1406,970
"Eureka, Montana",48.8790,-115.0492,1406,409
"Dunes City, Oregon",43.9079,-124.0985,1406,201
"Shortsville, New York",42.9555,-77.2228,1405,868
"Chatmoss, Virginia",36.6758,-79.7981,1405,101
"Menard, Texas",30.9185,-99.7837,1404,262
"Bryn Athyn, Pennsylvania",40.1411,-75.0674,1404,280
"Bay City, Oregon",45.5216,-123.8858,1404,429
"West Marion, North Carolina",35.6525,-82.0191,1403,363
"Greenland, Arkansas",35.9965,-94.1903,1403,137
"St. Elmo, Illinois",39.0228,-88.8513,1403,428
"Kingsley, Iowa",42.5865,-95.9678,1402,336
"Markesan, Wisconsin",43.7099,-88.9907,1401,232
"Pelzer, South Carolina",34.6434,-82.4588,1401,591
"New London, New Hampshire",43.4139,-71.9844,1400,534
"Lake Waccamaw, North Carolina",34.3141,-78.5117,1400,194
"Avondale, Pennsylvania",39.8248,-75.7819,1400,1117
"Crainville, Illinois",37.7511,-89.0600,1400,327
"Philo, Illinois",40.0033,-88.1563,1400,652
"Brooklyn, Iowa",41.7314,-92.4453,1400,430
"Madison, Minnesota",45.0127,-96.1889,1400,515
"Dawson, Minnesota",44.9289,-96.0504,1400,378
"Vanceburg, Kentucky",38.5937,-83.3212,1400,450
"Beaver, Oklahoma",36.8151,-100.5235,1399,467
"Pioneer, Ohio",41.6773,-84.5524,1399,301
"Parcelas Nuevas, Puerto Rico",18.1400,-66.1702,1399,840
"Princeton, North Carolina",35.4671,-78.1613,1398,474
"South Carthage, Tennessee",36.2414,-85.9575,1398,210
"Montague, California",41.7276,-122.5304,1398,303
"Shoal Creek, Alabama",33.4328,-86.6071,1398,107
"Gridley, Illinois",40.7437,-88.8809,1398,440
"New Windsor, Maryland",39.5442,-77.1016,1398,726
"Nellieburg, Mississippi",32.3973,-88.7830,1398,76
"Tracy City, Tennessee",35.2620,-85.7515,1397,115
"Sackets Harbor, New York",43.9418,-76.1182,1397,233
"Rome City, Indiana",41.4892,-85.3610,1397,366
"Bel-Nor, Missouri",38.7017,-90.3180,1397,855
"Middletown, Virginia",39.0288,-78.2780,1396,695
"Midpines, California",37.5531,-119.9485,1396,21
"Edison, Georgia",31.5608,-84.7374,1396,230
"Elmore, Ohio",41.4707,-83.2912,1396,696
"Mendon, Utah",41.7102,-111.9776,1396,376
"Luna Pier, Michigan",41.8049,-83.4426,1396,361
"Pomeroy, Washington",46.4737,-117.5965,1395,303
"Bruceton, Tennessee",36.0349,-88.2466,1395,320
"Cumberland Head, New York",44.7165,-73.3966,1395,153
"Brocton, New York",42.3900,-79.4429,1395,311
"Kettleman City, California",36.0090,-119.9627,1395,2552
"Wellman, Iowa",41.4693,-91.8354,1395,507
"Locust Grove, Oklahoma",36.1978,-95.1685,1395,307
"Clarks Green, Pennsylvania",41.5009,-75.6952,1394,1008
"Kilmarnock, Virginia",37.7118,-76.3834,1394,157
"Durand, Illinois",42.4341,-89.3270,1394,617
"Salina, Oklahoma",36.2907,-95.1519,1394,545
"Milford, Utah",38.3945,-113.0123,1394,251
"Hillsboro, Wisconsin",43.6559,-90.3365,1393,382
"Loving, New Mexico",32.2866,-104.0970,1393,459
"New Sarpy, Louisiana",29.9809,-90.3833,1393,473
"Surrey, North Dakota",48.2435,-101.1339,1393,254
"Golden Valley, Nevada",39.6177,-119.8231,1393,148
"Flomaton, Alabama",31.0127,-87.2541,1393,105
"Apache, Oklahoma",34.8938,-98.3581,1393,266
"Parks, Arizona",35.2939,-111.9771,1392,3
"Piedra Gorda, Puerto Rico",18.4342,-66.8861,1392,788
"Woodway, Washington",47.7904,-122.3851,1391,459
"Parsons, West Virginia",39.0942,-79.6786,1391,478
"Tariffville, Connecticut",41.9076,-72.7682,1391,896
"Rice, Minnesota",45.7525,-94.2317,1391,94
"Frazee, Minnesota",46.7282,-95.7026,1391,486
"El Ojo, Puerto Rico",18.0038,-66.3919,1391,3361
"Yorktown Heights, New York",41.2696,-73.7755,1390,587
"Piney Mountain, Virginia",38.1591,-78.4156,1390,467
"New Pekin, Indiana",38.5029,-86.0152,1390,225
"Holiday Valley, Ohio",39.8536,-83.9620,1390,294
"Palmarejo, Puerto Rico",18.0412,-67.0764,1390,1836
"New Union, Tennessee",35.5340,-86.0832,1389,139
"Lenox, Iowa",40.8830,-94.5583,1389,270
"North Berwick, Maine",43.3023,-70.7331,1389,160
"Lakeshire, Missouri",38.5400,-90.3384,1389,2407
"Mishicot, Wisconsin",44.2303,-87.6422,1388,210
"Blawnox, Pennsylvania",40.4923,-79.8600,1388,1807
"Shoemakersville, Pennsylvania",40.5004,-75.9700,1388,996
"White Cloud, Michigan",43.5541,-85.7720,1387,277
"Sherwood Shores, Texas",33.8478,-96.8147,1386,187
"Morrisonville, New York",44.6922,-73.5505,1386,204
"Kingsford Heights, Indiana",41.4784,-86.6930,1386,602
"Heidelberg, Texas",26.1831,-97.8850,1385,211
"Mount Wolf, Pennsylvania",40.0616,-76.7053,1385,1020
"Odon, Indiana",38.8423,-86.9894,1385,577
"Woodbine, Iowa",41.7346,-95.7067,1385,418
"Benson, Utah",41.7489,-111.9169,1385,17
"Beaver, West Virginia",37.7356,-81.1500,1384,122
"Tatum, Texas",32.3158,-94.5189,1384,141
"Swepsonville, North Carolina",36.0285,-79.3550,1384,374
"Weston Mills, New York",42.0752,-78.3727,1384,80
"Billington Heights, New York",42.7862,-78.6237,1384,169
"Bodfish, California",35.5765,-118.4764,1384,65
"Bedford, Iowa",40.6711,-94.7240,1384,333
"Watts Mills, South Carolina",34.5164,-81.9857,1384,233
"Lake Brownwood, Texas",31.8177,-99.1045,1383,93
"Russell, Pennsylvania",41.9394,-79.1393,1383,151
"Grandview, Illinois",39.8175,-89.6181,1383,1572
"Standish, Michigan",43.9794,-83.9637,1382,244
"Pelahatchie, Mississippi",32.3148,-89.8082,1382,89
"Barker Heights, North Carolina",35.3104,-82.4412,1381,533
"Lakewood Shores, Illinois",41.2712,-88.1361,1381,233
"Gardner, Illinois",41.1931,-88.3146,1381,183
"Sanborn, Iowa",43.1814,-95.6553,1381,281
"Lone Tree, Iowa",41.4859,-91.4267,1381,499
"Auburn, Kentucky",36.8654,-86.7107,1380,286
"Oxford, New York",42.4412,-75.5959,1379,300
"Schwenksville, Pennsylvania",40.2574,-75.4662,1379,1330
"Duenweg, Missouri",37.0842,-94.4119,1379,174
"Cassville, West Virginia",39.6750,-80.0678,1378,150
"Banks Springs, Louisiana",32.0764,-92.0850,1378,169
"Cactus Flats, Arizona",32.7642,-109.7205,1378,86
"Keshena, Wisconsin",44.8697,-88.6002,1377,63
"Neuse Forest, North Carolina",34.9660,-76.9400,1377,168
"Oakland, Pennsylvania",40.3055,-78.8819,1377,375
"Gleason, Tennessee",36.2174,-88.6107,1376,236
"Redwood Valley, California",39.2690,-123.2023,1376,194
"Essex, Massachusetts",42.6333,-70.7743,1376,258
"West Yellowstone, Montana",44.6627,-111.1057,1376,673
"Olla, Louisiana",31.8981,-92.2404,1375,134
"Youngsville, North Carolina",36.0245,-78.4810,1375,305
"New Market, Tennessee",36.1096,-83.5493,1375,125
"Springfield, Colorado",37.4049,-102.6189,1375,471
"Manson, Washington",47.8858,-120.1563,1374,423
"César Chávez, Texas",26.3118,-98.1117,1374,205
"Godley, Texas",32.4513,-97.5322,1373,319
"Marion, New York",43.1408,-77.1951,1373,173
"Great River, New York",40.7164,-73.1603,1373,115
"Glyndon, Minnesota",46.8709,-96.5784,1373,335
"Exmore, Virginia",37.5295,-75.8283,1372,203
"Kincaid, Illinois",39.5868,-89.4167,1372,648
"Townsend, Massachusetts",42.6717,-71.7041,1372,312
"Glen Dale, West Virginia",39.9466,-80.7564,1371,622
"Milton, New York",41.6587,-73.9664,1371,178
"Oblong, Illinois",39.0022,-87.9107,1371,487
"Rodney Village, Delaware",39.1284,-75.5396,1370,901
"St. Leo, Florida",28.3363,-82.2589,1370,470
"Ringgold, Louisiana",32.3261,-93.2837,1370,228
"Plattsburgh West, New York",44.6837,-73.5037,1370,279
"Holstein, Iowa",42.4869,-95.5429,1370,335
"Mound Bayou, Mississippi",33.8808,-90.7280,1370,603
"Toa Baja, Puerto Rico",18.4439,-66.2547,1370,900
"Claysburg, Pennsylvania",40.2896,-78.4482,1369,205
"Rock Creek, Alabama",33.4772,-87.0812,1369,175
"Carbondale, Kansas",38.8192,-95.6932,1369,723
"Verdi, Nevada",39.5143,-119.9769,1368,158
"Pleasant Valley, New York",41.7474,-73.8248,1367,564
"Bell Acres, Pennsylvania",40.5898,-80.1738,1367,98
"Vian, Oklahoma",35.5018,-94.9698,1367,396
"Oakland, Missouri",38.5768,-90.3849,1367,875
"Indios, Puerto Rico",17.9942,-66.8210,1367,519
"Marmet, West Virginia",38.2458,-81.5711,1366,414
"Ama, Louisiana",29.9440,-90.2967,1366,150
"Chadwicks, New York",43.0291,-75.2710,1366,397
"Mancelona, Michigan",44.9024,-85.0613,1366,525
"Maple Park, Illinois",41.9086,-88.6063,1365,254
"Holland, Massachusetts",42.0545,-72.1530,1365,198
"Pierz, Minnesota",45.9772,-94.1008,1365,382
