city,utm easting,utm northing,zone number,zone letter,country,iso2,admin,capital,population,population_proper
Baradero,267845.43147392885,6255965.680156055,21,H,Argentina,AR,Buenos Aires,minor,,
San Martín,547456.6945966745,6522681.271407774,19,J,Argentina,AR,San Juan,minor,,
Las Flores,310766.3865860469,6012456.305629017,21,H,Argentina,AR,Buenos Aires,minor,,
General San Martín,359204.768479625,6173100.282948621,21,H,Argentina,AR,Buenos Aires,minor,,
Berazategui,390299.39284870645,6153395.920357099,21,H,Argentina,AR,Buenos Aires,minor,,
Apóstoles,622656.5076695383,6911676.532891787,21,J,Argentina,AR,Misiones,minor,,
Itatí,376810.25380860886,6982998.023501819,21,J,Argentina,AR,Corrientes,minor,,
General Enrique Mosconi,571623.297394867,7432322.452324724,20,K,Argentina,AR,Formosa,minor,,
Jesús María,395514.1738325675,6571931.58806198,20,J,Argentina,AR,Córdoba,minor,,
San Antonio,295552.7973164662,6797612.048206162,20,J,Argentina,AR,Catamarca,minor,,
Monte Hermoso,625708.0491519641,5691471.54591951,20,H,Argentina,AR,Buenos Aires,minor,,
Sañogasta,683364.4411664826,6780000.362941536,19,J,Argentina,AR,La Rioja,minor,,
Hermoso Campo,663379.9773719704,6945108.868959764,20,J,Argentina,AR,Chaco,minor,,
Famaillá,261630.54186088277,7005294.211261336,20,J,Argentina,AR,Tucumán,minor,,
Famatina,644019.8636973985,6799622.821476901,19,J,Argentina,AR,La Rioja,minor,,
Selva,592062.5007476698,6706568.728576325,20,J,Argentina,AR,Santiago del Estero,minor,,
Chimbas,544324.798645885,6516736.344713904,19,J,Argentina,AR,San Juan,minor,,
San Justo,357030.1896869645,6161712.216773833,21,H,Argentina,AR,Buenos Aires,minor,,
Villa San Isidro,564070.0434408396,6516249.4688753225,19,J,Argentina,AR,San Juan,minor,,
General Las Heras,322235.9601660181,6133294.079405827,21,H,Argentina,AR,Buenos Aires,minor,,
General José de San Martín,266697.00468423765,7062665.770844204,21,J,Argentina,AR,Chaco,minor,,
General Juan Madariaga,487586.85436691897,5905423.601793615,21,H,Argentina,AR,Buenos Aires,minor,,
General La Madrid,654079.2597127587,5876250.884305542,20,H,Argentina,AR,Buenos Aires,minor,,
Las Plumas,638288.8396808106,5157728.804871618,19,G,Argentina,AR,Chubut,minor,,
Herrera,493364.4442137817,6849518.141649685,20,J,Argentina,AR,Santiago del Estero,minor,,
Quimilí,557548.3092492418,6943278.253351117,20,J,Argentina,AR,Santiago del Estero,minor,,
Berón de Astrada,447219.4301356353,6952456.144920759,21,J,Argentina,AR,Corrientes,minor,,
Bernasconi,434734.0140110052,5804511.163862304,20,H,Argentina,AR,La Pampa,minor,,
El Soberbio,777251.2932036445,6977396.359461907,21,J,Argentina,AR,Misiones,minor,,
Coronel Pringles,644363.8128182315,5794802.1108106505,20,H,Argentina,AR,Buenos Aires,minor,,
Campo Grande,700091.8332484079,6988946.09260072,21,J,Argentina,AR,Misiones,minor,,
Veinticinco de Mayo,613045.6187271234,5818472.935911527,19,H,Argentina,AR,La Pampa,minor,,
Belén de Escobar,335121.31663727254,6197765.070856773,21,H,Argentina,AR,Buenos Aires,minor,,
San Vicente,370205.34482274565,6123259.171020323,21,H,Argentina,AR,Buenos Aires,minor,,
Villa Berthet,756091.8165283358,6978598.7030251995,20,J,Argentina,AR,Chaco,minor,,
Verónica,469401.79357897,6083880.50066236,21,H,Argentina,AR,Buenos Aires,minor,,
San Miguel del Monte,336008.9025701309,6076703.8687533615,21,H,Argentina,AR,Buenos Aires,minor,,
Carmen de Areco,240335.4512425042,6192379.23185158,21,H,Argentina,AR,Buenos Aires,minor,,
Cañuelas,339433.8698032636,6119790.849563763,21,H,Argentina,AR,Buenos Aires,minor,,
Termas de Río Hondo,316222.71634110075,6956823.894096574,20,J,Argentina,AR,Santiago del Estero,minor,,
La Puerta,226037.72342572158,6880774.976668963,20,J,Argentina,AR,Catamarca,minor,,
San Carlos de Bolívar,670709.8650632343,5986648.268484602,20,H,Argentina,AR,Buenos Aires,minor,,
San Cayetano,271953.23870306404,5752512.641164423,21,H,Argentina,AR,Buenos Aires,minor,,
Pinamar,512314.986823695,5893143.843716523,21,H,Argentina,AR,Buenos Aires,minor,,
San Agustín,370180.3905213426,6461309.865939375,20,J,Argentina,AR,Córdoba,minor,,
Tilcara,260067.1042708715,7390571.642018773,20,K,Argentina,AR,Jujuy,minor,,
Quemú Quemú,449177.45024651865,6009844.8447146695,20,H,Argentina,AR,La Pampa,minor,,
Santa Rosa,579235.416021902,6320223.712642595,19,H,Argentina,AR,Mendoza,minor,,
Sumampa,454483.0292832786,6749299.942436345,20,J,Argentina,AR,Santiago del Estero,minor,,
Aluminé,334318.9246856308,5655182.718814717,19,H,Argentina,AR,Neuquén,minor,,
Nueva Esperanza,376096.94827867544,7101585.018200845,20,J,Argentina,AR,Santiago del Estero,minor,,
Cuchillo Có,356373.0030577781,5755904.599190316,20,H,Argentina,AR,La Pampa,minor,,
Santo Tomé,593834.0416115706,6841560.806129734,21,J,Argentina,AR,Corrientes,minor,,
Junín de los Andes,323225.6649439499,5575693.761674722,19,H,Argentina,AR,Neuquén,minor,,
Villa Aberastain,539505.3501139286,6498282.720741648,19,J,Argentina,AR,San Juan,minor,,
Molinos,772422.5983632855,7183617.717574696,19,J,Argentina,AR,Salta,minor,,
