city,x,y,country,iso2,admin,capital,population,population_proper
Kon Plông,12054885.953113966,1643217.4240470913,Vietnam,VN,Kon Tum,minor,,
Bình Thủy,11770893.90209365,1127290.926577261,Vietnam,VN,Cần Thơ,minor,,
Đoan Hùng,11709098.449003471,2466266.414371776,Vietnam,VN,Phú Thọ,minor,,
Bình Mỹ,11800929.013904585,2331313.5451179645,Vietnam,VN,Hà Nam,minor,,
Ngã Sáu,11778205.588887934,1110190.4490771154,Vietnam,VN,Hậu Giang,minor,,
Hà Tiên,11631499.079124859,1162220.2335824936,Vietnam,VN,Kiến Giang,minor,,
Hòa Bình,11629805.241752949,2186034.5289923334,Vietnam,VN,Nghệ An,minor,,
Ninh Hòa,12147734.423438894,1401738.0894390321,Vietnam,VN,Khánh Hòa,minor,,
Ninh Giang,11844159.158917716,2359811.8478784855,Vietnam,VN,Hải Dương,minor,,
Phố Châu,11735758.353853552,2097723.3444354665,Vietnam,VN,Hà Tĩnh,minor,,
Phú Túc,12099362.765104493,1482227.6887075333,Vietnam,VN,Gia Lai,minor,,
Củ Chi,11854774.028962307,1229082.820140879,Vietnam,VN,Hồ Chí Minh,minor,,
Nghĩa Hành,12109027.411975672,1694465.6199841164,Vietnam,VN,Quảng Ngãi,minor,,
Quận Hai,11883297.199449288,1208477.1506407228,Vietnam,VN,Hồ Chí Minh,minor,,
Cành Nàng,11714017.657301625,2314306.1114243614,Vietnam,VN,Thanh Hóa,minor,,
Lộc Thắng,12004146.30657141,1303442.4459582698,Vietnam,VN,Lâm Đồng,minor,,
Núi Đối,11874331.527660798,2362186.2156645083,Vietnam,VN,Hải Phòng,minor,,
Thị Trấn Tân Yên,11692387.167045584,2519391.110202861,Vietnam,VN,Tuyên Quang,minor,,
Lai Châu,11516918.483848797,2559189.2638121243,Vietnam,VN,Lai Châu,admin,,
Vĩnh Thuận,11717207.628629796,1063319.0669343057,Vietnam,VN,Kiến Giang,minor,,
Vĩnh Tường,11745597.104408333,2417712.343463049,Vietnam,VN,Vĩnh Phúc,minor,,
Chúc Sơn,11766642.499420764,2382788.3131207805,Vietnam,VN,Hà Nội,minor,,
Thị Trấn Phố Lu,11598064.49270408,2549889.6323594465,Vietnam,VN,Lào Cai,minor,,
Yên Phú,11729896.714746341,2599668.22444012,Vietnam,VN,Hà Giang,minor,,
Thanh Bình,11742437.85725962,1182461.677914914,Vietnam,VN,Đồng Tháp,minor,,
Hóc Môn,11866137.411262995,1219532.8773325724,Vietnam,VN,Hồ Chí Minh,minor,,
Phú Mỹ,11728146.438392598,1185911.1927597949,Vietnam,VN,An Giang,minor,,
Quan Hóa,11699704.86509237,2318673.462527067,Vietnam,VN,Thanh Hóa,minor,,
Ân Thi,11810016.24657702,2370232.0184988244,Vietnam,VN,Hưng Yên,minor,,
Gôi,11808577.998755971,2312563.142433598,Vietnam,VN,Nam Định,minor,,
Thị Trấn Đồng Văn,11728945.37837802,2665722.2785498686,Vietnam,VN,Hà Giang,minor,,
Thị Trấn Vinh Quang,11652875.53830291,2600708.2857778263,Vietnam,VN,Hà Giang,minor,,
Yên Bình,11641735.796859227,2560809.2226581546,Vietnam,VN,Hà Giang,minor,,
Krông Kmar,12059560.703810338,1403178.4086926158,Vietnam,VN,Đắk Lắk,minor,,
Quỳ Châu,11698995.648616526,2220040.74731391,Vietnam,VN,Nghệ An,minor,,
Quy Đạt,11796574.974661186,2014689.0015661113,Vietnam,VN,Quảng Bình,minor,,
Tây Trà,12062577.573330328,1708740.2214330367,Vietnam,VN,Quảng Ngãi,minor,,
Chợ Rã,11768593.5961359,2565774.3492619493,Vietnam,VN,Bắc Kạn,minor,,
Bằng Lũng,11754847.420134783,2530477.614922763,Vietnam,VN,Bắc Kạn,minor,,
Phù Mỹ,12139265.459218323,1593936.5248295183,Vietnam,VN,Bình Định,minor,,
Chợ Gạo,11851451.36480111,1158455.742699053,Vietnam,VN,Tiền Giang,minor,,
Than Uyên,11563870.039439147,2506612.1683989926,Vietnam,VN,Lai Châu,minor,,
